#HEADER: op_name 	 op_cost 	 op_type
#FILE: tmapi_create_operation_set.in 
'Item1-OPY_1_14-at-Plant_1-47'	30	M
'Transport-Item4-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK-65'	2.5	D
'Deliver-Item1-from-RDC_C2-33'	0	D
'Deliver-Item3-from-DC_B-37'	0	D
'Item2-OPY_1_23-at-Plant_1-48'	35	M
'Transport-Item2-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK-71'	3	D
'Transport-Item3-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK-92'	2.5	D
'Transport-Item4-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK-73'	3	D
'Transport-Item3-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK-60'	2	D
'Deliver-Item3-from-RDC_C1-30'	0	D
'Deliver-Item4-from-RDC_A2-31'	0	D
'Transport-Item4-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK-77'	1	D
'Deliver-Item4-from-RDC_C2-6'	0	D
'Int_A-OPX_1_A-at-Plant_1-44'	75	M
'Transport-Item2-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK-83'	2	D
'Transport-Item1-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK-102'	1	D
'Transport-Item2-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK-99'	4	D
'Transport-Item4-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK-85'	2	D
'Deliver-Item4-from-Plant_2-23'	0	D
'Transport-Item3-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK-104'	1	D
'Transport-Item1-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK-98'	4	D
'Transport-Item4-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK-93'	2.5	D
'Deliver-Item2-from-RDC_A1-41'	0	D
'Item3-OPY_2_23-at-Plant_2-56'	35	M
'Transport-Item3-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A2--by-TRUCK-80'	1.5	D
'Deliver-Item2-from-Plant_2-16'	0	D
'Transport-Item3-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK-100'	4	D
'Deliver-Item4-from-DC_B-12'	0	D
'Transport-Item1-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A2--by-TRUCK-78'	1.5	D
'Int_C-OPX_1_C-at-Plant_1-46'	75	M
'Deliver-Item4-from-Plant_1-26'	0	D
'Transport-Item1-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK-86'	1	D
'Transport-Item2-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK-59'	2	D
'Deliver-Item1-from-RDC_C1-34'	0	D
'Int_A-OPX_2_A-at-Plant_2-51'	75	M
'Deliver-Item3-from-DC_A-39'	0	D
'Deliver-Item4-from-RDC_C1-7'	0	D
'Deliver-Item2-from-Plant_1-17'	0	D
'Transport-Item2-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK-67'	3	D
'Deliver-Item1-from-DC_B-1'	0	D
'Item4-OPY_2_14-at-Plant_2-57'	35	M
'Transport-Item4-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK-69'	3	D
'Transport-Item1-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK-74'	1	D
'Deliver-Item4-from-RDC_A1-32'	0	D
'Transport-Item4-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A2--by-TRUCK-81'	1.5	D
'Deliver-Item2-from-DC_C-18'	0	D
'Transport-Item1-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK-62'	2.5	D
'Deliver-Item2-from-RDC_C1-10'	0	D
'Deliver-Item2-from-RDC_B2-27'	0	D
'Transport-Item4-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK-101'	4	D
'Transport-Item2-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK-87'	1	D
'Deliver-Item3-from-RDC_B2-3'	0	D
'Transport-Item1-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK-70'	3	D
'Int_C-OPX_2_C-at-Plant_2-53'	75	M
'Deliver-Item3-from-RDC_A2-14'	0	D
'Item4-OPY_1_14-at-Plant_1-50'	35	M
'Transport-Item3-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK-72'	3	D
'Transport-Item4-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK-97'	4	D
'Transport-Item4-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK-61'	2	D
'Transport-Item2-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A2--by-TRUCK-79'	1.5	D
'Deliver-Item3-from-Plant_2-42'	0	D
'Item3-OPY_1_23-at-Plant_1-49'	35	M
'Transport-Item3-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK-96'	4	D
'Item1-OPY_2_14-at-Plant_2-54'	30	M
'Deliver-Item1-from-RDC_A2-21'	0	D
'Transport-Item2-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK-63'	2.5	D
'Item2-OPY_2_23-at-Plant_2-55'	35	M
'Transport-Item2-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK-95'	4	D
'Deliver-Item3-from-DC_C-35'	0	D
'Transport-Item1-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK-82'	2	D
'Transport-Item1-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK-90'	2.5	D
'Deliver-Item1-from-Plant_2-36'	0	D
'Deliver-Item1-from-RDC_A1-24'	0	D
'Transport-Item1-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK-94'	4	D
'Transport-Item3-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK-84'	2	D
'Deliver-Item3-from-Plant_1-43'	0	D
'Deliver-Item4-from-DC_A-13'	0	D
'Transport-Item2-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK-103'	1	D
'Transport-Item4-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK-105'	1	D
'Transport-Item3-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK-88'	1	D
'Transport-Item2-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK-75'	1	D
'Deliver-Item2-from-DC_A-20'	0	D
'Int_B-OPX_1_B-at-Plant_1-45'	75	M
'Deliver-Item1-from-RDC_B1-8'	0	D
'Deliver-Item1-from-Plant_1-38'	0	D
'Deliver-Item3-from-RDC_B1-4'	0	D
'Deliver-Item2-from-RDC_C2-9'	0	D
'Transport-Item3-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK-64'	2.5	D
'Transport-Item1-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK-58'	2	D
'Deliver-Item2-from-RDC_B1-28'	0	D
'Deliver-Item2-from-DC_B-19'	0	D
'Deliver-Item1-from-DC_A-2'	0	D
'Transport-Item2-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK-91'	2.5	D
'Deliver-Item4-from-RDC_B2-22'	0	D
'Deliver-Item3-from-RDC_A1-15'	0	D
'Transport-Item1-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK-66'	3	D
'Deliver-Item4-from-DC_C-11'	0	D
'Transport-Item4-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK-89'	1	D
'Deliver-Item2-from-RDC_A2-40'	0	D
'Transport-Item3-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK-76'	1	D
'Transport-Item3-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK-68'	3	D
'Deliver-Item4-from-RDC_B1-25'	0	D
'Deliver-Item1-from-DC_C-0'	0	D
'Int_B-OPX_2_B-at-Plant_2-52'	75	M
'Deliver-Item1-from-RDC_B2-5'	0	D
'Deliver-Item3-from-RDC_C2-29'	0	D
;
set NONPRODUCE_OPERATIONS:=
#HEADER: op_name
#FILE: create_nonproduce_ops_set.in 
## 0 nonproducing ops out of 106
;
param: BUFFER_PROD_OP := 
#HEADER: buffer 	 producing_op 
#FILE: create_producer_op_set.in 
'Item2-at-RDC_A2'  'Transport-Item2-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A2--by-TRUCK-79'
'Item4-at-RDC_C2'  'Transport-Item4-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK-65'
'Item3-at-RDC_B2'  'Transport-Item3-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK-92'
'Item4-at-RDC_B2'  'Transport-Item4-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK-93'
'Item3-at-RDC_A2'  'Transport-Item3-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A2--by-TRUCK-80'
'Int_A-at-Plant_1'  'Int_A-OPX_1_A-at-Plant_1-44'
'Item4-at-RDC_A2'  'Transport-Item4-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A2--by-TRUCK-81'
'Int_B-at-Plant_1'  'Int_B-OPX_1_B-at-Plant_1-45'
'Int_A-at-Plant_2'  'Int_A-OPX_2_A-at-Plant_2-51'
'Int_C-at-Plant_1'  'Int_C-OPX_1_C-at-Plant_1-46'
'Int_B-at-Plant_2'  'Int_B-OPX_2_B-at-Plant_2-52'
'Item1-at-DC_A'  'Transport-Item1-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK-58'
'Item1-at-DC_A'  'Transport-Item1-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK-70'
'Item1-at-DC_B'  'Transport-Item1-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK-82'
'Item1-at-DC_B'  'Transport-Item1-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK-66'
'Item1-at-DC_C'  'Transport-Item1-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK-94'
'Item1-at-DC_C'  'Transport-Item1-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK-98'
'Item2-at-DC_A'  'Transport-Item2-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK-59'
'Item2-at-DC_A'  'Transport-Item2-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK-71'
'Int_C-at-Plant_2'  'Int_C-OPX_2_C-at-Plant_2-53'
'Item2-at-DC_B'  'Transport-Item2-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK-83'
'Item2-at-DC_B'  'Transport-Item2-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK-67'
'Item2-at-DC_C'  'Transport-Item2-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK-95'
'Item2-at-DC_C'  'Transport-Item2-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK-99'
'Item3-at-DC_A'  'Transport-Item3-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK-60'
'Item3-at-DC_A'  'Transport-Item3-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK-72'
'Item3-at-DC_B'  'Transport-Item3-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK-84'
'Item3-at-DC_B'  'Transport-Item3-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK-68'
'Item3-at-DC_C'  'Transport-Item3-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK-96'
'Item3-at-DC_C'  'Transport-Item3-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK-100'
'Item4-at-DC_A'  'Transport-Item4-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK-61'
'Item4-at-DC_A'  'Transport-Item4-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK-73'
'Item1-at-Plant_1'  'Item1-OPY_1_14-at-Plant_1-47'
'Item4-at-DC_B'  'Transport-Item4-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK-85'
'Item4-at-DC_B'  'Transport-Item4-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_B--by-TRUCK-69'
'Item1-at-Plant_2'  'Item1-OPY_2_14-at-Plant_2-54'
'Item4-at-DC_C'  'Transport-Item4-from-MFG_DIST-DC_A-to-MFG_DIST-DC_C--by-TRUCK-97'
'Item4-at-DC_C'  'Transport-Item4-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK-101'
'Item2-at-Plant_1'  'Item2-OPY_1_23-at-Plant_1-48'
'Item2-at-Plant_2'  'Item2-OPY_2_23-at-Plant_2-55'
'Item1-at-RDC_C1'  'Transport-Item1-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK-102'
'Item3-at-Plant_1'  'Item3-OPY_1_23-at-Plant_1-49'
'Item3-at-Plant_2'  'Item3-OPY_2_23-at-Plant_2-56'
'Item1-at-RDC_B1'  'Transport-Item1-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK-86'
'Item2-at-RDC_C1'  'Transport-Item2-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK-103'
'Item4-at-Plant_1'  'Item4-OPY_1_14-at-Plant_1-50'
'Item4-at-Plant_2'  'Item4-OPY_2_14-at-Plant_2-57'
'Item3-at-RDC_C1'  'Transport-Item3-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK-104'
'Item2-at-RDC_B1'  'Transport-Item2-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK-87'
'Item1-at-RDC_A1'  'Transport-Item1-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK-74'
'Item2-at-RDC_A1'  'Transport-Item2-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK-75'
'Item4-at-RDC_C1'  'Transport-Item4-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK-105'
'Item3-at-RDC_B1'  'Transport-Item3-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK-88'
'Item1-at-RDC_C2'  'Transport-Item1-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK-62'
'Item4-at-RDC_B1'  'Transport-Item4-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B1--by-TRUCK-89'
'Item3-at-RDC_A1'  'Transport-Item3-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK-76'
'Item4-at-RDC_A1'  'Transport-Item4-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK-77'
'Item1-at-RDC_B2'  'Transport-Item1-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK-90'
'Item2-at-RDC_C2'  'Transport-Item2-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK-63'
'Item3-at-RDC_C2'  'Transport-Item3-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK-64'
'Item2-at-RDC_B2'  'Transport-Item2-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK-91'
'Item1-at-RDC_A2'  'Transport-Item1-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A2--by-TRUCK-78'
;
param: OPPRODUCEBUFFER: produce_lag produce_rate handling_cost_in step altSet altFlow altRank special_rank := 
#HEADER: op_name 	 buffer 	 roundedLag 	 defaultRate 	 handling_cost 	 altFlow 	 altSet 	 altPercent 	 altRank 	 special_rank
#FILE: create_opproducebuffer_setparam.in  
'Item1-OPY_1_14-at-Plant_1-47' 'Item1-at-Plant_1' 0 1  0     '1'  
'Transport-Item4-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C2--by-TRUCK-65' 'Item4-at-RDC_C2' 1 1  0     '1'  
'Item2-OPY_1_23-at-Plant_1-48' 'Item2-at-Plant_1' 0 1  0     '1'  
'Transport-Item2-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK-71' 'Item2-at-DC_A' 3 1  0     '1'  
'Transport-Item3-from-MFG_DIST-DC_B-to-MFG_DIST-RDC_B2--by-TRUCK-92' 'Item3-at-RDC_B2' 1 1  0     '1'  
'Transport-Item4-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_A--by-TRUCK-73' 'Item4-at-DC_A' 3 1  0     '1'  
'Transport-Item3-from-MFG_DIST-Plant_1-to-MFG_DIST-DC_A--by-TRUCK-60' 'Item3-at-DC_A' 2 1  0     '1'  
'Transport-Item4-from-MFG_DIST-DC_A-to-MFG_DIST-RDC_A1--by-TRUCK-77' 'Item4-at-RDC_A1' 1 1  0     '1'  
'Int_A-OPX_1_A-at-Plant_1-44' 'Int_A-at-Plant_1' 0 1  0     '1'  
'Transport-Item2-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK-83' 'Item2-at-DC_B' 2 1  0     '1'  
'Transport-Item1-from-MFG_DIST-DC_C-to-MFG_DIST-RDC_C1--by-TRUCK-102' 'Item1-at-RDC_C1' 1 1  0     '1'  
'Transport-Item2-from-MFG_DIST-DC_B-to-MFG_DIST-DC_C--by-TRUCK-99' 'Item2-at-DC_C' 1 1  0     '1'  
'Transport-Item4-from-MFG_DIST-Plant_2-to-MFG_DIST-DC_B--by-TRUCK-85' 'Item4-at-DC_B' 2 1  0     '1'  
